,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TotalWorkingHours
2855,30,No,Non-Travel,Sales,1,3,Medical,1,2856,Female,1,Sales Executive,Divorced,54700,1,Y,18,8,1,12,2,12,6,10,3,1,3,3,3,1653
2856,45,No,Travel_Rarely,Research & Development,24,2,Medical,1,2857,Male,2,Sales Executive,Divorced,54760,4,Y,13,8,1,9,3,5,0,3,3,1,4,3,3,1964
2857,56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2858,Male,4,Manager,Divorced,25870,4,Y,12,8,0,19,2,2,2,2,3,1,3,2,3,2008
2858,33,No,Travel_Rarely,Research & Development,2,2,Medical,1,2859,Male,1,Sales Executive,Single,24400,0,Y,18,8,3,4,4,3,0,2,3,4,4,3,3,1650
2859,19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2860,Male,2,Sales Executive,Single,159720,1,Y,21,8,0,1,2,1,1,0,2,4,2,3,4,1727
2860,46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,2861,Female,2,Laboratory Technician,Divorced,153790,1,Y,12,8,0,24,1,24,15,7,2,1,3,1,3,1584
2861,38,No,Travel_Rarely,Sales,4,4,Life Sciences,1,2862,Male,1,Manufacturing Director,Single,70820,1,Y,14,8,0,2,3,2,2,1,3,4,3,4,3,1880
2862,31,No,Travel_Rarely,Sales,2,5,Life Sciences,1,2863,Male,2,Sales Representative,Married,27280,8,Y,11,8,0,7,3,4,0,2,3,4,3,4,3,2499
2863,34,No,Travel_Rarely,Sales,9,3,Marketing,1,2864,Female,2,Manager,Single,53680,2,Y,14,8,1,9,2,3,1,2,4,2,3,3,3,1428
2864,41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,2865,Male,5,Laboratory Technician,Single,53470,1,Y,24,8,1,4,1,4,0,2,2,2,2,3,4,2363
2865,50,No,Travel_Rarely,Sales,19,4,Marketing,1,2866,Male,3,Sales Executive,Married,31950,2,Y,11,8,0,5,4,3,0,2,3,3,2,2,3,1552
2866,53,No,Travel_Rarely,Sales,1,2,Life Sciences,1,2867,Male,1,Manager,Divorced,39890,1,Y,13,8,0,5,2,4,1,3,4,1,3,3,3,1441
2867,33,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2868,Male,1,Human Resources,Married,33060,1,Y,11,8,3,8,6,8,1,6,4,2,3,1,3,1802
2868,40,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,2869,Female,2,Sales Executive,Married,70050,1,Y,20,8,2,21,2,20,9,9,4,3,3,3,4,1431
2869,55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,2870,Female,2,Laboratory Technician,Single,26550,8,Y,17,8,0,36,0,24,2,15,3,2,3,2,3,1475
2870,34,No,Travel_Frequently,Human Resources,7,4,Other,1,2871,Female,1,Research Scientist,Married,13930,1,Y,11,8,2,10,4,10,1,9,4,3,2,4,3,1623
2871,51,No,Travel_Rarely,Human Resources,4,2,Human Resources,1,2872,Male,2,Sales Representative,Single,25700,3,Y,18,8,0,21,2,7,1,0,4,2,3,3,3,1794
2872,52,No,Travel_Rarely,Research & Development,2,4,Medical,1,2873,Female,2,Sales Representative,Married,35370,0,Y,11,8,1,34,3,33,11,9,3,3,3,3,3,1416
2873,27,No,Travel_Rarely,Sales,15,3,Marketing,1,2874,Male,1,Research Scientist,Single,39860,1,Y,12,8,2,7,3,7,0,3,4,2,2,3,3,1844
2874,35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2875,Female,2,Research Director,Married,108830,3,Y,12,8,0,8,3,1,0,1,2,3,3,4,3,2142
2875,43,No,Non-Travel,Research & Development,6,2,Medical,1,2876,Male,1,Healthcare Representative,Divorced,20280,4,Y,20,8,1,7,2,5,2,2,4,3,4,2,4,1851
2876,45,No,Non-Travel,Research & Development,9,2,Medical,1,2877,Female,1,Sales Executive,Married,95250,9,Y,19,8,0,22,3,20,11,8,1,4,3,3,3,1471
2877,37,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2878,Female,1,Research Scientist,Married,29290,1,Y,12,8,0,8,2,8,1,7,2,1,2,1,3,2390
2878,35,No,Travel_Frequently,Research & Development,1,3,Other,1,2879,Male,2,Research Director,Single,22750,5,Y,13,8,0,10,2,6,1,2,2,2,3,4,3,1419
2879,42,No,Non-Travel,Research & Development,1,1,Technical Degree,1,2880,Male,2,Sales Executive,Divorced,78790,2,Y,11,8,1,11,2,5,0,2,3,3,3,3,3,1528
2880,38,No,Travel_Rarely,Sales,8,2,Marketing,1,2881,Male,5,Research Scientist,Married,49300,9,Y,14,8,0,14,0,1,0,0,4,3,3,3,3,1417
2881,38,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,2882,Female,1,Manufacturing Director,Married,78470,3,Y,14,8,1,9,3,7,1,7,4,4,1,4,3,1704
2882,27,No,Travel_Frequently,Research & Development,13,4,Medical,1,2883,Male,1,Manager,Married,44010,5,Y,13,8,0,6,4,2,2,0,3,1,3,2,3,1559
2883,49,No,Non-Travel,Research & Development,23,1,Other,1,2884,Female,2,Sales Executive,Divorced,92410,1,Y,19,8,1,7,5,7,1,7,4,4,3,3,3,2350
2884,34,No,Travel_Frequently,Research & Development,7,2,Medical,1,2885,Male,4,Sales Representative,Divorced,29740,1,Y,23,8,0,5,2,5,2,0,4,3,4,3,4,2492
2885,40,No,Travel_Rarely,Research & Development,23,3,Medical,1,2886,Female,1,Laboratory Technician,Married,45020,8,Y,12,8,2,15,0,7,3,7,3,4,4,2,3,2548
2886,38,Yes,Travel_Rarely,Sales,6,4,Life Sciences,1,2887,Female,3,Research Scientist,Married,107480,7,Y,15,8,0,17,3,1,0,0,2,1,3,3,3,1932
2887,29,Yes,Travel_Rarely,Sales,10,2,Life Sciences,1,2888,Female,2,Research Scientist,Married,15550,1,Y,19,8,2,10,2,10,1,9,2,4,2,3,3,1598
2888,22,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2889,Female,4,Healthcare Representative,Divorced,129360,1,Y,11,8,2,4,3,4,2,2,4,2,2,3,3,1954
2889,36,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2890,Female,2,Laboratory Technician,Single,23050,1,Y,17,8,0,8,3,8,1,7,2,4,3,3,3,1734
2890,40,No,Non-Travel,Research & Development,28,2,Life Sciences,1,2891,Male,1,Manufacturing Director,Married,167040,9,Y,22,8,0,5,2,3,0,2,4,4,1,4,4,1429
2891,46,No,Travel_Rarely,Research & Development,25,1,Medical,1,2892,Male,5,Research Scientist,Divorced,34330,7,Y,18,8,0,17,3,4,0,3,4,1,3,3,3,1421
2892,32,Yes,Travel_Rarely,Research & Development,5,3,Medical,1,2893,Male,1,Healthcare Representative,Married,34770,1,Y,11,8,0,14,2,14,9,8,4,4,2,4,3,1903
2893,30,No,Non-Travel,Research & Development,17,4,Life Sciences,1,2894,Male,2,Healthcare Representative,Single,64300,1,Y,12,8,1,12,2,11,5,8,3,3,3,2,3,1886
2894,27,No,Travel_Frequently,Research & Development,18,2,Medical,1,2895,Female,1,Laboratory Technician,Single,65160,1,Y,19,8,1,7,4,7,0,7,4,3,3,3,3,1411
2895,51,No,Travel_Rarely,Research & Development,2,1,Medical,1,2896,Female,1,Manufacturing Director,Married,39070,5,Y,13,8,0,16,2,10,4,7,2,2,1,3,3,1599
2896,30,Yes,Travel_Rarely,Research & Development,10,4,Life Sciences,1,2897,Female,2,Research Scientist,Single,55620,5,Y,13,8,0,8,3,5,0,4,4,1,3,2,3,2019
2897,41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2898,Male,2,Human Resources,Single,68830,3,Y,19,8,2,16,3,1,0,0,4,4,3,2,3,2143
2898,30,Yes,Travel_Frequently,Sales,3,2,Medical,1,2899,Male,2,Healthcare Representative,Single,28620,5,Y,14,8,0,9,2,6,0,1,3,1,3,2,3,1674
2899,29,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2900,Male,1,Sales Executive,Single,49780,0,Y,13,8,0,7,3,6,1,5,3,3,2,2,3,1857
2900,45,No,Non-Travel,Research & Development,2,3,Medical,1,2901,Female,2,Research Scientist,Single,103680,6,Y,12,8,2,23,2,19,12,8,4,4,3,3,3,1613
2901,54,No,Travel_Rarely,Sales,8,2,Marketing,1,2902,Female,2,Laboratory Technician,Married,61340,2,Y,19,8,0,16,2,6,0,5,4,1,3,2,3,1523
2902,36,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,2903,Male,1,Healthcare Representative,Single,67350,8,Y,25,8,2,16,3,13,3,7,4,2,4,2,4,1814
2903,33,No,Travel_Rarely,Sales,9,1,Other,1,2904,Female,3,Sales Executive,Married,32950,6,Y,22,8,2,7,2,3,1,1,3,2,3,3,4,1795
2904,37,No,Travel_Frequently,Sales,2,4,Life Sciences,1,2905,Male,2,Laboratory Technician,Divorced,52380,1,Y,15,8,1,10,5,10,0,7,2,4,3,3,3,2346
2905,38,No,Travel_Rarely,Research & Development,1,2,Medical,1,2906,Male,4,Laboratory Technician,Divorced,64720,0,Y,12,8,0,17,4,16,5,13,1,3,2,3,3,1609
2906,31,No,Non-Travel,Sales,4,1,Medical,1,2907,Female,3,Research Scientist,Married,96100,0,Y,11,8,1,6,2,5,1,4,3,3,3,2,3,1451
2907,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2908,Female,3,Manager,Married,198330,3,Y,13,8,0,7,2,1,0,0,3,4,3,3,3,1467
2908,37,No,Travel_Frequently,Sales,2,3,Marketing,1,2909,Female,2,Laboratory Technician,Divorced,97560,4,Y,19,8,0,13,2,9,5,8,1,4,3,3,3,1608
2909,29,No,Travel_Frequently,Sales,15,4,Medical,1,2910,Female,1,Sales Executive,Married,49680,1,Y,19,8,3,11,4,11,4,1,2,4,3,3,3,1509
2910,35,No,Travel_Frequently,Research & Development,19,3,Life Sciences,1,2911,Female,1,Sales Executive,Single,21450,1,Y,13,8,0,10,6,10,0,8,3,3,4,2,3,1418
2911,29,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,2912,Female,1,Research Scientist,Single,21800,1,Y,21,8,0,4,2,4,0,1,3,4,2,3,4,2016
2912,52,No,Travel_Rarely,Research & Development,1,2,Medical,1,2913,Female,4,Manager,Single,83460,7,Y,14,8,0,6,5,2,2,2,3,4,2,3,3,1714
2913,42,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2914,Female,2,Sales Executive,Married,34450,1,Y,11,8,2,22,2,22,11,15,3,4,3,3,3,1492
2914,59,No,Travel_Rarely,Research & Development,4,4,Technical Degree,1,2915,Male,1,Healthcare Representative,Married,27600,8,Y,11,8,0,7,3,2,2,2,2,3,2,4,3,1574
2915,50,No,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2916,Male,2,Sales Executive,Divorced,62940,3,Y,23,8,1,32,2,7,0,6,4,4,2,4,4,1875
2916,33,Yes,Travel_Rarely,Sales,11,4,Marketing,1,2917,Male,1,Research Scientist,Married,71400,5,Y,21,8,0,8,2,5,0,4,3,4,1,2,4,2507
2917,43,No,Travel_Rarely,Sales,1,3,Marketing,1,2918,Female,2,Manufacturing Director,Married,29320,5,Y,24,8,0,22,3,17,1,9,4,4,3,3,4,2218
2918,33,Yes,Travel_Rarely,Sales,1,3,Life Sciences,1,2919,Male,2,Manager,Married,51470,7,Y,11,8,0,13,2,9,1,7,1,1,4,3,3,1711
2919,52,No,Non-Travel,Research & Development,2,3,Technical Degree,1,2920,Male,1,Sales Executive,Single,45070,1,Y,14,8,0,33,3,33,15,12,1,3,4,2,3,2024
2920,32,No,Travel_Rarely,Human Resources,13,4,Life Sciences,1,2921,Female,3,Manufacturing Director,Married,85640,2,Y,16,8,1,6,2,4,1,2,3,2,3,2,3,1933
2921,32,Yes,Travel_Rarely,Sales,23,1,Life Sciences,1,2922,Male,3,Healthcare Representative,Single,24680,0,Y,11,8,0,4,2,3,1,2,4,3,1,3,3,2383
2922,39,No,Travel_Rarely,Sales,26,4,Life Sciences,1,2923,Male,2,Research Director,Divorced,81610,7,Y,12,8,1,7,2,3,1,2,3,3,3,4,3,1516
2923,32,No,Non-Travel,Sales,2,4,Marketing,1,2924,Male,4,Research Scientist,Married,21090,0,Y,13,8,1,4,3,3,2,2,3,4,3,2,3,1466
2924,41,No,Travel_Rarely,Sales,29,3,Life Sciences,1,2925,Female,2,Laboratory Technician,Divorced,52940,2,Y,15,8,0,17,3,1,0,0,3,1,2,2,3,1444
2925,40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2926,Male,1,Manufacturing Director,Divorced,27180,1,Y,14,8,1,9,4,9,4,7,3,4,3,2,3,1749
2926,45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1,2927,Female,2,Sales Representative,Married,58110,0,Y,14,8,0,25,4,24,1,7,3,4,3,2,3,1611
2927,31,No,Travel_Frequently,Research & Development,7,4,Medical,1,2928,Male,1,Research Scientist,Divorced,24370,9,Y,14,8,1,9,3,2,2,2,2,3,3,4,3,1780
2928,33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2929,Female,1,Sales Executive,Married,27660,1,Y,12,8,1,2,2,2,0,2,3,4,2,3,3,1528
2929,34,No,Travel_Rarely,Research & Development,26,3,Other,1,2930,Female,1,Sales Executive,Married,190380,6,Y,13,8,0,13,3,11,5,9,4,1,3,2,3,1560
2930,37,No,Travel_Rarely,Research & Development,22,5,Medical,1,2931,Female,2,Manufacturing Director,Married,30550,2,Y,14,8,3,17,3,3,0,2,3,1,2,3,3,1860
2931,45,No,Travel_Frequently,Sales,21,1,Marketing,1,2932,Male,3,Research Scientist,Married,22890,4,Y,13,8,0,9,3,3,0,2,1,3,3,2,3,1873
2932,37,Yes,Travel_Frequently,Sales,2,3,Marketing,1,2933,Male,1,Laboratory Technician,Divorced,40010,6,Y,11,8,1,17,2,1,0,0,1,3,3,3,3,1648
2933,39,No,Travel_Frequently,Research & Development,22,3,Medical,1,2934,Female,1,Manufacturing Director,Single,129650,0,Y,19,8,1,20,2,19,11,8,3,3,3,3,3,1719
2934,29,No,Travel_Rarely,Sales,4,3,Other,1,2935,Female,2,Human Resources,Single,35390,1,Y,18,8,0,6,2,6,1,5,3,4,3,2,3,1774
2935,42,No,Travel_Rarely,Research & Development,5,4,Medical,1,2936,Female,1,Research Scientist,Single,60290,3,Y,17,8,1,10,5,3,0,2,4,1,3,3,3,1950
2936,29,No,Travel_Rarely,Research & Development,2,4,Medical,1,2937,Male,1,Laboratory Technician,Divorced,26790,2,Y,15,8,0,10,2,3,0,2,4,4,3,2,3,1374
2937,25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1,2938,Male,2,Sales Executive,Married,37020,0,Y,20,8,0,5,4,4,1,2,1,3,3,3,4,1860
2938,42,No,Travel_Rarely,Sales,18,2,Medical,1,2939,Male,1,Laboratory Technician,Divorced,23980,0,Y,14,8,1,10,2,9,7,8,4,1,3,2,3,2307
2939,40,No,Travel_Rarely,Research & Development,28,3,Medical,1,2940,Male,2,Laboratory Technician,Divorced,54680,0,Y,12,8,0,22,6,21,3,9,1,3,3,4,3,1712
2940,51,No,Travel_Rarely,Sales,6,2,Life Sciences,1,2941,Female,1,Healthcare Representative,Married,131160,1,Y,11,8,0,1,6,1,0,0,3,4,2,3,3,1714
2941,31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1,2942,Female,1,Research Scientist,Single,41890,0,Y,23,8,1,6,3,5,1,4,3,2,4,2,4,1826
2942,32,No,Travel_Frequently,Research & Development,17,4,Other,1,2943,Male,4,Sales Executive,Married,193280,1,Y,15,8,3,5,2,5,0,3,2,2,1,3,3,1669
2943,38,No,Non-Travel,Research & Development,2,5,Life Sciences,1,2944,Male,3,Human Resources,Married,83210,3,Y,11,8,3,13,5,8,7,5,4,4,3,2,3,1675
2944,32,No,Travel_Rarely,Research & Development,10,1,Medical,1,2945,Male,1,Sales Executive,Single,23420,4,Y,12,8,2,9,2,6,0,4,4,1,3,3,3,1883
2945,46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,2946,Female,4,Research Director,Married,40710,3,Y,13,8,0,28,5,7,7,7,3,2,2,3,3,2574
2946,28,Yes,Travel_Rarely,Research & Development,11,2,Medical,1,2947,Male,2,Sales Executive,Single,58130,2,Y,20,8,1,5,2,0,0,0,1,3,1,3,4,1627
2947,29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,2948,Male,2,Sales Executive,Married,31430,2,Y,22,8,3,10,2,0,0,0,1,2,3,3,4,1534
2948,31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2949,Male,3,Laboratory Technician,Married,20440,0,Y,21,8,0,10,2,9,7,8,2,4,3,3,4,1756
2949,25,No,Non-Travel,Research & Development,7,4,Medical,1,2950,Female,4,Laboratory Technician,Divorced,134640,1,Y,13,8,1,6,2,6,1,5,2,1,3,3,3,1715
2950,45,No,Travel_Rarely,Research & Development,17,2,Medical,1,2951,Male,2,Laboratory Technician,Married,79910,0,Y,13,8,2,21,2,20,4,10,3,4,3,2,3,2044
2951,36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,1,2952,Male,1,Laboratory Technician,Married,33770,0,Y,12,8,2,16,2,15,10,11,4,4,3,3,3,1669
2952,55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,2953,Female,1,Sales Executive,Single,55380,0,Y,17,8,0,37,2,36,4,13,4,1,3,3,3,2225
2953,47,Yes,Non-Travel,Research & Development,1,1,Medical,1,2954,Male,1,Research Scientist,Married,57620,1,Y,11,8,2,10,4,10,9,9,1,2,2,2,3,2299
2954,28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2955,Male,1,Manufacturing Director,Married,25920,1,Y,14,8,0,5,2,5,0,4,4,4,2,3,3,1371
2955,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2956,Male,2,Healthcare Representative,Married,53460,4,Y,11,8,0,7,2,5,0,1,3,4,4,3,3,1595
2956,21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2957,Male,1,Laboratory Technician,Single,42130,1,Y,12,8,3,3,3,3,1,0,4,3,4,2,3,1530
2957,37,No,Non-Travel,Research & Development,1,3,Medical,1,2958,Male,2,Sales Executive,Divorced,41270,2,Y,13,8,1,15,2,5,0,2,1,4,3,3,3,2706
2958,35,No,Travel_Rarely,Sales,7,4,Life Sciences,1,2959,Male,1,Sales Representative,Divorced,24380,7,Y,16,8,0,10,5,7,6,2,2,2,2,2,3,1645
2959,38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1,2960,Female,1,Manager,Divorced,68700,1,Y,11,8,1,8,5,8,7,7,1,1,3,3,3,2287
2960,26,No,Travel_Frequently,Research & Development,1,4,Other,1,2961,Male,2,Laboratory Technician,Divorced,104470,1,Y,18,8,0,6,3,6,1,4,3,2,1,3,3,1789
2961,50,No,Travel_Rarely,Sales,8,4,Life Sciences,1,2962,Male,1,Research Scientist,Divorced,96670,3,Y,23,8,0,28,2,10,1,6,1,2,2,2,4,1369
2962,53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1,2963,Female,2,Research Scientist,Married,21480,3,Y,11,8,0,21,2,5,1,3,3,3,2,3,3,1904
2963,42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2964,Male,1,Manufacturing Director,Married,89260,1,Y,14,8,0,20,4,20,11,6,2,3,3,1,3,1547
2964,29,No,Travel_Frequently,Research & Development,16,4,Medical,1,2965,Male,1,Laboratory Technician,Single,65130,1,Y,11,8,1,10,2,10,0,9,2,4,2,3,3,1612
2965,55,No,Travel_Rarely,Research & Development,1,4,Other,1,2966,Female,1,Research Scientist,Married,67990,3,Y,11,8,0,12,2,10,0,8,2,4,3,3,3,2153
2966,26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2967,Female,1,Manager,Married,162910,1,Y,22,8,0,5,3,5,3,3,1,1,3,3,4,2663
2967,37,No,Travel_Rarely,Sales,5,1,Marketing,1,2968,Male,1,Research Scientist,Single,27050,1,Y,11,8,0,17,2,17,5,7,4,4,3,3,3,1743
2968,44,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,2969,Male,2,Research Scientist,Divorced,103330,3,Y,14,8,1,19,2,1,0,0,4,3,1,2,3,2568
2969,38,No,Travel_Rarely,Sales,2,3,Marketing,1,2970,Female,1,Manager,Divorced,44480,9,Y,12,8,0,10,3,2,1,2,4,4,3,2,3,1600
2970,26,Yes,Travel_Rarely,Research & Development,4,3,Medical,1,2971,Male,3,Research Scientist,Divorced,68540,2,Y,11,8,0,5,5,3,0,2,1,2,3,2,3,2473
2971,28,No,Travel_Rarely,Research & Development,7,3,Other,1,2972,Male,1,Human Resources,Single,96370,1,Y,13,8,0,5,6,5,0,2,4,4,3,2,3,1568
2972,49,No,Travel_Frequently,Research & Development,1,1,Medical,1,2973,Female,2,Research Scientist,Single,35910,9,Y,13,8,0,22,2,3,1,2,3,1,3,3,3,2428
2973,36,No,Travel_Rarely,Sales,5,3,Technical Degree,1,2974,Male,3,Sales Executive,Single,54050,4,Y,14,8,0,10,2,8,7,7,3,2,3,3,3,1469
2974,31,No,Travel_Frequently,Research & Development,9,4,Medical,1,2975,Male,1,Sales Executive,Divorced,46840,1,Y,16,8,1,2,4,2,2,2,4,2,2,3,3,1596
2975,26,Yes,Travel_Rarely,Research & Development,8,3,Medical,1,2976,Male,2,Manager,Single,157870,1,Y,12,8,2,8,5,8,7,4,4,4,3,3,3,2404
2976,37,No,Travel_Frequently,Sales,9,1,Marketing,1,2977,Male,1,Laboratory Technician,Married,15140,1,Y,14,8,0,4,3,4,1,2,2,4,2,3,3,2377
2977,42,No,Travel_Frequently,Sales,2,2,Marketing,1,2978,Male,3,Research Director,Married,29560,5,Y,13,8,0,23,2,20,4,8,3,2,4,3,3,1376
2978,18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2979,Male,1,Sales Executive,Single,23350,1,Y,14,8,2,0,3,0,0,0,3,3,3,2,3,1564
2979,35,No,Travel_Rarely,Sales,20,2,Life Sciences,1,2980,Male,1,Laboratory Technician,Married,51540,0,Y,19,8,0,12,2,11,6,9,3,2,2,2,3,1855
2980,36,No,Travel_Frequently,Research & Development,8,3,Other,1,2981,Female,3,Sales Executive,Married,69620,4,Y,12,8,2,4,2,1,0,0,3,4,3,2,3,1689
2981,51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2982,Male,2,Laboratory Technician,Divorced,56750,5,Y,13,8,0,13,2,4,1,2,4,2,3,2,3,1810
2982,41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1,2983,Male,1,Laboratory Technician,Single,23790,1,Y,12,8,0,22,6,22,0,4,4,2,3,3,3,1648
2983,18,No,Travel_Rarely,Sales,7,3,Life Sciences,1,2984,Male,1,Research Scientist,Single,38120,1,Y,15,8,0,0,3,0,0,0,4,3,3,3,3,1653
2984,28,No,Travel_Rarely,Research & Development,9,3,Medical,1,2985,Male,1,Sales Representative,Single,46480,0,Y,23,8,2,9,2,8,0,7,2,1,3,2,4,1707
2985,31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,2986,Male,1,Manufacturing Director,Married,29360,4,Y,12,8,1,10,2,8,7,7,2,4,2,3,3,1738
2986,39,No,Travel_Rarely,Sales,5,4,Marketing,1,2987,Female,2,Human Resources,Divorced,21050,0,Y,20,8,0,19,3,18,3,7,3,4,2,3,4,1870
2987,36,No,Non-Travel,Research & Development,5,4,Life Sciences,1,2988,Male,1,Sales Executive,Married,85780,7,Y,21,8,0,11,4,9,0,8,2,2,3,3,4,1808
2988,32,No,Travel_Rarely,Sales,2,3,Marketing,1,2989,Male,2,Laboratory Technician,Married,27060,1,Y,21,8,1,13,4,13,4,8,4,3,2,3,4,1655
2989,38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,2990,Female,3,Research Scientist,Married,63840,3,Y,19,8,2,19,4,10,0,1,1,2,3,2,3,1556
2990,58,No,Non-Travel,Research & Development,2,3,Life Sciences,1,2991,Male,2,Manufacturing Director,Divorced,39680,2,Y,13,8,2,12,3,5,1,2,4,3,3,2,3,2637
2991,31,No,Travel_Rarely,Research & Development,20,1,Technical Degree,1,2992,Female,3,Research Scientist,Married,99070,0,Y,13,8,1,6,3,5,0,3,3,4,3,2,3,2130
2992,31,No,Travel_Rarely,Sales,7,4,Marketing,1,2993,Male,2,Sales Executive,Married,132250,3,Y,21,8,1,9,2,2,1,0,1,1,3,3,4,1638
2993,45,No,Travel_Frequently,Research & Development,3,1,Medical,1,2994,Female,1,Sales Executive,Divorced,35400,1,Y,13,8,0,24,6,24,9,11,1,1,3,3,3,1701
2994,31,No,Travel_Rarely,Sales,16,4,Marketing,1,2995,Female,2,Research Scientist,Divorced,28040,0,Y,19,8,2,3,0,2,2,2,3,4,1,3,3,2076
2995,33,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2996,Male,4,Research Director,Married,193920,6,Y,12,8,1,12,3,10,8,8,4,2,3,3,3,1630
2996,39,No,Travel_Rarely,Sales,1,4,Life Sciences,1,2997,Male,1,Sales Executive,Married,196650,1,Y,22,8,1,21,6,21,11,10,3,1,3,3,4,2628
2997,43,No,Travel_Frequently,Research & Development,7,4,Medical,1,2998,Male,4,Research Scientist,Single,24390,0,Y,15,8,0,9,2,8,1,7,3,4,3,3,3,1774
2998,49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2999,Male,3,Manufacturing Director,Single,73140,7,Y,22,8,0,25,2,7,0,7,3,3,3,3,4,2368
2999,52,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1,3000,Female,2,Research Scientist,Married,47740,2,Y,18,8,1,11,2,8,7,7,3,2,2,3,3,1820
3000,27,No,Travel_Rarely,Research & Development,15,4,Medical,1,3001,Male,3,Research Scientist,Single,39020,1,Y,22,8,0,4,2,4,1,2,3,2,2,3,4,2608
3001,32,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3002,Male,3,Research Scientist,Married,26620,1,Y,11,8,1,13,6,13,11,9,3,2,3,4,3,2517
3002,27,No,Travel_Rarely,Research & Development,13,2,Medical,1,3003,Female,4,Research Director,Single,28560,1,Y,12,8,2,5,5,5,0,4,4,3,3,4,3,2435
3003,31,No,Travel_Rarely,Sales,24,3,Life Sciences,1,3004,Male,2,Healthcare Representative,Divorced,10810,4,Y,11,8,3,13,4,7,1,7,4,4,3,4,3,1557
3004,32,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,3005,Male,2,Healthcare Representative,Single,24720,7,Y,13,8,0,10,2,7,0,7,1,4,2,3,3,1733
3005,28,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,3006,Male,1,Sales Executive,Married,56730,5,Y,14,8,1,5,4,3,2,2,1,4,2,2,3,2573
3006,30,No,Travel_Rarely,Research & Development,13,3,Life Sciences,1,3007,Female,4,Research Director,Married,41970,1,Y,13,8,0,11,3,10,1,9,4,4,3,3,3,1396
3007,31,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,3008,Female,1,Manager,Married,97130,1,Y,17,8,0,10,5,10,8,9,3,3,3,2,3,1568
3008,39,No,Travel_Frequently,Research & Development,19,4,Medical,1,3009,Female,1,Research Scientist,Married,20620,1,Y,13,8,0,21,4,21,13,3,3,4,3,3,3,1418
