Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,TotalWorkingHours
31,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,2193,Female,2,Manufacturing Director,Single,53960,7,Y,17,8,1,3,2,1,0,0,3,4,4,1,3,1865
35,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,2194,Male,1,Manufacturing Director,Married,67960,0,Y,13,8,0,5,2,4,3,2,4,3,2,3,3,2205
38,No,Travel_Frequently,Research & Development,7,3,Medical,1,2195,Female,2,Sales Representative,Divorced,76250,1,Y,15,8,0,4,2,4,0,3,4,3,3,2,3,1530
34,No,Travel_Rarely,Research & Development,10,4,Other,1,2196,Female,2,Laboratory Technician,Single,74120,1,Y,24,8,0,14,4,14,4,11,3,4,4,3,4,1906
28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2197,Female,2,Healthcare Representative,Married,111590,1,Y,12,8,0,5,2,5,0,4,3,1,3,3,3,1624
31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,2198,Male,2,Sales Executive,Married,49600,1,Y,15,8,0,10,3,10,6,7,4,3,2,2,3,2537
39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,2199,Female,2,Healthcare Representative,Married,104750,3,Y,11,8,1,8,3,5,1,4,1,4,4,3,3,2395
51,No,Travel_Frequently,Research & Development,20,3,Medical,1,2200,Male,2,Sales Executive,Married,148140,2,Y,11,8,1,14,2,4,3,2,2,2,3,2,3,1726
41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2201,Male,4,Sales Executive,Divorced,191410,3,Y,12,8,1,12,2,6,3,3,4,4,2,3,3,2550
37,No,Travel_Rarely,Research & Development,2,2,Medical,1,2202,Female,1,Healthcare Representative,Married,54050,7,Y,15,8,0,8,3,6,1,3,3,3,3,4,3,2452
33,No,Travel_Frequently,Research & Development,2,3,Medical,1,2203,Female,1,Sales Executive,Married,87930,6,Y,17,8,0,8,2,5,1,2,2,4,4,3,3,1820
32,No,Travel_Rarely,Research & Development,1,4,Medical,1,2204,Male,5,Research Director,Married,191890,0,Y,12,8,1,4,3,3,1,2,3,2,2,3,3,2568
39,No,Non-Travel,Research & Development,29,2,Life Sciences,1,2205,Male,2,Sales Executive,Married,38750,3,Y,15,8,0,13,3,6,0,5,3,3,3,3,3,1556
25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2206,Male,1,Sales Executive,Married,22160,2,Y,13,8,3,6,2,3,1,2,1,3,2,2,3,1687
52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,2207,Male,2,Sales Executive,Married,117130,2,Y,14,8,0,24,2,5,0,2,4,3,2,3,3,2144
43,No,Travel_Rarely,Research & Development,2,2,Medical,1,2208,Male,1,Laboratory Technician,Single,78610,1,Y,14,8,2,20,1,20,1,8,1,3,1,3,3,2267
27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2209,Male,1,Human Resources,Married,37080,1,Y,16,8,2,6,2,6,4,4,4,4,3,3,3,2507
27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,1,2210,Female,1,Research Scientist,Single,137700,1,Y,18,8,1,8,3,8,7,7,4,3,3,4,3,2301
26,No,Travel_Rarely,Research & Development,2,2,Other,1,2211,Male,3,Laboratory Technician,Single,53040,0,Y,20,8,1,5,2,4,1,1,1,4,3,3,4,1461
42,No,Travel_Rarely,Sales,23,3,Marketing,1,2212,Female,3,Research Scientist,Married,26420,0,Y,13,8,1,21,3,20,0,9,3,1,3,3,3,1404
52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,2213,Female,1,Healthcare Representative,Married,27590,9,Y,18,8,1,12,6,5,0,4,3,1,1,3,3,1562
37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,1,2214,Male,2,Manager,Single,68040,4,Y,13,8,1,8,1,3,0,2,1,3,3,3,3,1695
35,No,Travel_Frequently,Research & Development,6,4,Medical,1,2215,Female,2,Research Director,Single,61420,2,Y,15,8,1,10,2,2,2,2,3,4,3,3,3,1817
25,No,Travel_Rarely,Research & Development,1,4,Medical,1,2216,Male,2,Sales Executive,Married,25000,4,Y,14,8,2,7,2,3,0,2,1,4,2,1,3,1951
26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,2217,Male,1,Research Scientist,Single,63890,0,Y,22,8,0,8,2,7,0,7,3,1,3,2,4,1652
29,No,Travel_Rarely,Sales,9,3,Life Sciences,1,2218,Male,1,Laboratory Technician,Single,111030,1,Y,12,8,0,10,5,10,0,9,2,1,2,2,3,1415
49,Yes,Travel_Frequently,Sales,6,5,Medical,1,2219,Female,2,Healthcare Representative,Single,23420,3,Y,18,8,0,20,2,4,1,3,1,1,3,3,3,1720
29,Yes,Travel_Frequently,Sales,3,2,Marketing,1,2220,Female,2,Laboratory Technician,Single,68110,0,Y,15,8,1,9,2,8,7,7,3,4,3,3,3,2059
54,No,Travel_Rarely,Sales,1,3,Medical,1,2221,Female,2,Manager,Single,22970,6,Y,18,8,2,29,2,20,12,7,4,4,2,2,3,1500
58,No,Travel_Rarely,Sales,22,3,Life Sciences,1,2222,Female,2,Laboratory Technician,Married,24500,3,Y,12,8,1,32,2,9,1,5,4,1,3,3,3,2494
55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2223,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0,2,4,4,3,3,1761
36,No,Travel_Rarely,Research & Development,1,3,Medical,1,2224,Male,2,Sales Executive,Single,53090,3,Y,13,8,0,15,5,5,0,1,1,2,3,3,3,2312
31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,1,2225,Male,2,Manager,Single,30570,1,Y,19,8,0,1,3,1,0,0,2,3,3,3,3,1731
30,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2226,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2,4,1,3,3,3,1768
31,No,Travel_Rarely,Research & Development,1,3,Medical,1,2227,Male,1,Laboratory Technician,Single,168560,3,Y,12,8,1,9,3,3,1,0,1,2,3,3,3,1730
34,No,Travel_Frequently,Sales,2,1,Marketing,1,2228,Female,5,Manager,Divorced,26860,5,Y,11,8,0,10,3,4,1,3,4,1,3,4,3,1853
31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,1,2229,Male,1,Research Scientist,Single,61800,1,Y,14,8,1,1,2,1,0,0,1,2,4,1,3,1961
27,No,Travel_Rarely,Human Resources,11,4,Medical,1,2230,Male,4,Sales Executive,Married,66320,0,Y,16,8,0,6,3,5,1,4,2,1,4,3,3,1760
36,No,Travel_Rarely,Sales,1,3,Marketing,1,2231,Male,2,Research Scientist,Single,35050,1,Y,12,8,2,10,2,10,1,8,1,4,2,2,3,1428
36,No,Travel_Rarely,Research & Development,24,3,Other,1,2232,Female,3,Research Director,Married,63970,4,Y,14,8,1,11,3,3,0,2,3,1,2,3,3,1763
47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2233,Female,2,Sales Executive,Married,62740,7,Y,14,8,2,17,0,6,1,2,1,4,2,3,3,1854
25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,1,2234,Male,2,Research Scientist,Married,198590,3,Y,19,8,0,6,3,3,2,2,1,1,3,2,3,1654
37,No,Non-Travel,Sales,8,4,Medical,1,2235,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3,3,3,1,3,4,1830
56,No,Travel_Rarely,Research & Development,10,4,Other,1,2236,Male,2,Sales Representative,Married,42580,2,Y,16,8,0,5,2,3,1,0,1,1,4,3,3,1513
47,No,Travel_Rarely,Research & Development,3,2,Medical,1,2237,Male,2,Laboratory Technician,Married,43640,3,Y,11,8,1,26,3,20,5,6,1,3,4,3,3,1471
24,No,Travel_Rarely,Research & Development,5,1,Other,1,2238,Male,1,Manufacturing Director,Married,43350,1,Y,15,8,1,5,5,5,0,3,4,3,3,3,3,2395
32,No,Travel_Rarely,Sales,4,3,Marketing,1,2239,Male,1,Research Scientist,Married,53260,4,Y,14,8,1,7,2,4,0,3,4,4,2,3,3,1765
34,No,Travel_Rarely,Research & Development,9,2,Medical,1,2240,Male,1,Sales Executive,Married,32800,5,Y,13,8,0,7,3,5,0,2,4,2,2,3,3,1490
41,No,Travel_Rarely,Research & Development,26,3,Medical,1,2241,Female,3,Sales Executive,Married,54850,2,Y,17,8,2,7,2,4,0,3,2,3,2,3,3,2510
40,No,Non-Travel,Sales,3,2,Life Sciences,1,2242,Male,1,Sales Executive,Divorced,43420,3,Y,11,8,1,11,6,8,0,7,3,3,4,2,3,1502
31,No,Travel_Rarely,Research & Development,16,3,Medical,1,2243,Male,2,Human Resources,Divorced,27820,1,Y,19,8,1,13,5,13,9,9,1,4,3,3,3,1534
46,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,2244,Male,1,Manufacturing Director,Divorced,59800,4,Y,11,8,1,28,2,7,4,3,1,4,4,3,3,1537
39,Yes,Non-Travel,Research & Development,2,4,Medical,1,2245,Male,2,Manufacturing Director,Single,43810,2,Y,15,8,2,11,1,1,0,0,1,1,4,2,3,2281
31,Yes,Travel_Frequently,Sales,2,3,Medical,1,2246,Male,2,Sales Executive,Single,25720,1,Y,13,8,3,10,3,10,4,7,3,2,3,3,3,1651
45,No,Travel_Rarely,Sales,10,2,Marketing,1,2247,Male,1,Sales Executive,Divorced,38330,2,Y,14,8,0,24,1,7,0,7,2,1,3,3,3,2522
31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,2248,Male,3,Human Resources,Single,42440,9,Y,13,8,0,8,3,3,0,2,4,2,3,3,3,1561
31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,1,2249,Male,1,Laboratory Technician,Married,65000,6,Y,23,8,1,7,5,2,2,2,2,4,1,3,4,2528
45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2250,Female,1,Research Scientist,Married,184300,4,Y,12,8,1,10,5,3,1,2,2,4,4,3,3,2504
48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,1,2251,Male,2,Research Scientist,Divorced,16010,4,Y,12,8,0,15,3,2,2,2,3,1,3,3,3,1694
34,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,2252,Male,2,Research Scientist,Married,26940,1,Y,16,8,1,2,3,2,2,2,1,3,3,3,3,1737
40,No,Non-Travel,Research & Development,25,4,Other,1,2253,Female,1,Sales Executive,Divorced,31490,2,Y,15,8,1,16,1,9,4,8,4,2,3,2,3,1908
28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,2254,Female,1,Research Scientist,Single,176390,0,Y,13,8,1,6,0,5,1,3,4,1,3,3,3,1596
44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,2255,Male,1,Laboratory Technician,Single,23190,3,Y,18,8,0,7,4,5,0,3,3,3,3,2,3,1522
53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2256,Male,2,Manager,Single,116910,4,Y,20,8,0,35,2,9,8,8,4,2,2,3,4,1574
49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2257,Male,3,Laboratory Technician,Married,53240,2,Y,19,8,0,20,2,3,1,2,1,3,2,1,3,1629
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2258,Male,3,Laboratory Technician,Divorced,167520,2,Y,18,8,1,8,3,3,1,2,3,3,4,3,3,1491
44,No,Travel_Rarely,Research & Development,5,1,Other,1,2259,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3,4,2,2,4,3,1605
33,No,Travel_Frequently,Human Resources,10,3,Medical,1,2260,Female,2,Sales Executive,Married,27000,0,Y,14,8,3,5,2,4,0,3,4,1,3,3,3,1683
34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,2261,Female,1,Sales Representative,Single,192460,3,Y,15,8,1,15,5,13,3,12,4,1,3,3,3,1670
30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,2262,Male,1,Laboratory Technician,Married,25060,8,Y,22,8,0,4,3,2,2,2,4,3,2,3,4,1415
42,No,Travel_Frequently,Research & Development,8,4,Medical,1,2263,Female,1,Sales Executive,Single,60620,1,Y,22,8,2,12,2,12,5,8,1,4,3,3,4,1756
44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,2264,Female,5,Manufacturing Director,Married,43820,7,Y,16,8,2,11,2,1,0,0,1,3,2,3,3,1794
30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,2265,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0,3,3,2,3,3,1475
57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,2266,Male,3,Research Scientist,Married,61620,0,Y,14,8,0,13,5,12,2,8,2,3,2,2,3,1764
49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,2267,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7,3,2,3,3,3,1575
34,No,Travel_Frequently,Research & Development,2,4,Medical,1,2268,Female,2,Sales Representative,Divorced,68770,7,Y,20,8,0,16,3,14,6,9,2,1,2,3,4,1416
28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,2269,Male,1,Research Scientist,Married,22740,3,Y,20,8,1,5,5,3,1,2,1,3,4,3,4,1558
29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,2270,Female,5,Research Scientist,Single,44340,5,Y,17,8,3,7,1,5,0,0,1,2,1,3,3,1788
34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,2271,Male,1,Research Scientist,Single,62880,0,Y,15,8,1,16,2,15,10,10,1,2,4,3,3,1987
35,No,Travel_Rarely,Sales,7,4,Other,1,2272,Female,4,Healthcare Representative,Married,25530,1,Y,14,8,1,1,4,1,0,0,4,3,3,2,3,1502
24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,2273,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0,2,1,2,2,3,2050
24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,2274,Female,2,Manager,Married,51600,1,Y,17,8,1,1,3,1,0,0,4,2,3,1,3,1792
44,No,Travel_Frequently,Research & Development,5,2,Medical,1,2275,Female,2,Research Scientist,Single,171590,5,Y,22,8,1,16,1,2,2,2,2,3,2,2,4,2409
29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,2276,Female,1,Sales Executive,Divorced,128080,1,Y,13,8,0,10,6,10,0,4,3,3,3,3,3,1647
30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2277,Male,3,Sales Executive,Divorced,102210,0,Y,19,8,1,6,2,5,1,3,3,3,4,3,3,1409
55,No,Travel_Rarely,Sales,20,3,Marketing,1,2278,Male,2,Research Scientist,Married,47790,0,Y,14,8,1,4,6,3,1,2,4,3,3,3,3,2600
33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2279,Male,2,Research Scientist,Married,37370,8,Y,22,8,2,8,2,5,0,2,1,2,3,3,4,1816
47,No,Travel_Rarely,Research & Development,8,4,Medical,1,2280,Female,2,Sales Representative,Married,23660,3,Y,17,8,0,11,5,5,1,2,3,3,2,2,3,2514
28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,2281,Male,2,Laboratory Technician,Single,17060,7,Y,12,8,0,8,3,0,0,0,3,1,2,3,3,1768
28,No,Travel_Rarely,Sales,8,4,Marketing,1,2282,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,8,0,1,3,1,0,0,1,3,1,2,3,1442
28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2283,Female,2,Sales Executive,Single,59330,0,Y,11,8,0,5,3,4,1,3,3,1,3,3,3,1653
49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,2284,Female,1,Research Scientist,Married,34240,4,Y,11,8,0,10,3,3,1,2,3,1,3,3,3,1474
29,No,Travel_Frequently,Research & Development,8,1,Medical,1,2285,Male,1,Research Scientist,Married,40370,0,Y,14,8,0,4,2,3,0,2,4,2,3,1,3,1630
28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,2286,Male,2,Laboratory Technician,Married,25590,1,Y,11,8,0,8,3,8,1,7,3,2,2,2,3,1461
33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,2287,Female,1,Sales Executive,Single,62010,2,Y,15,8,3,14,2,0,0,0,4,3,3,2,3,2055
32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2288,Female,3,Laboratory Technician,Single,44030,2,Y,20,8,0,10,3,5,0,0,3,4,4,2,4,1710
54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,2289,Female,4,Research Scientist,Divorced,37610,3,Y,12,8,0,26,3,14,1,12,2,4,3,2,3,1604
29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2290,Female,2,Research Scientist,Single,109340,6,Y,17,8,2,11,2,9,0,7,1,1,1,3,3,1539
44,No,Travel_Rarely,Sales,26,1,Marketing,1,2291,Male,1,Sales Representative,Married,107610,3,Y,11,8,1,24,5,20,14,17,4,1,4,2,3,1911
39,No,Travel_Rarely,Sales,6,1,Technical Degree,1,2292,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2,2,2,3,4,3,1675
46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,2293,Male,3,Manufacturing Director,Married,138260,8,Y,11,8,0,23,1,13,5,1,3,2,4,2,3,1707
35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2294,Male,2,Research Scientist,Single,63340,1,Y,14,8,0,11,2,11,3,3,4,2,1,4,3,1497
23,No,Travel_Rarely,Research & Development,2,4,Medical,1,2295,Female,2,Manager,Single,49360,0,Y,19,8,1,5,2,4,1,2,1,3,3,2,3,1843
40,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,2296,Male,2,Research Director,Single,47750,3,Y,15,8,1,15,3,5,1,0,4,1,1,4,3,1830
34,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,2297,Male,2,Manufacturing Director,Married,28180,1,Y,13,8,1,10,2,10,8,6,4,3,3,3,3,2480
31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,1,2298,Female,2,Healthcare Representative,Single,25150,1,Y,14,8,0,7,3,7,7,7,4,3,1,2,3,1451
50,No,Travel_Frequently,Research & Development,6,3,Medical,1,2299,Male,1,Manager,Single,23420,1,Y,12,8,1,32,2,32,13,9,3,4,3,2,3,2348
34,No,Travel_Rarely,Sales,25,5,Marketing,1,2300,Female,1,Research Scientist,Married,41940,0,Y,17,8,2,12,3,11,5,7,2,3,3,3,3,2520
42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2301,Female,1,Manufacturing Director,Married,106850,4,Y,11,8,3,4,2,1,0,0,3,2,3,3,3,1591
37,No,Travel_Rarely,Research & Development,2,2,Medical,1,2302,Male,1,Research Scientist,Married,20220,1,Y,12,8,0,10,1,10,3,7,1,4,3,3,3,1897
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,2303,Female,1,Manager,Married,23140,3,Y,13,8,0,9,5,7,0,7,3,1,3,4,3,1457
33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,2304,Male,1,Research Scientist,Single,42560,1,Y,13,8,3,5,1,5,0,2,4,2,3,3,3,1736
45,No,Travel_Rarely,Sales,3,3,Life Sciences,1,2305,Male,3,Laboratory Technician,Married,35800,4,Y,20,8,1,8,1,5,0,3,4,4,3,2,4,1364
42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,1,2306,Male,2,Manufacturing Director,Married,31620,2,Y,17,8,2,24,1,20,13,9,4,4,1,3,3,1897
40,No,Travel_Rarely,Sales,10,1,Life Sciences,1,2307,Female,1,Manufacturing Director,Married,65240,0,Y,13,8,1,9,2,8,7,1,1,1,4,4,3,1442
33,No,Travel_Rarely,Research & Development,9,3,Medical,1,2308,Female,2,Manufacturing Director,Married,28990,1,Y,17,8,0,15,3,15,5,7,2,3,3,2,3,2613
40,No,Travel_Rarely,Sales,5,5,Life Sciences,1,2309,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7,3,4,3,3,3,2021
24,No,Travel_Rarely,Sales,10,2,Marketing,1,2310,Male,1,Manufacturing Director,Divorced,23560,0,Y,13,8,0,2,5,1,0,0,3,1,3,3,3,1467
40,No,Non-Travel,Research & Development,7,3,Medical,1,2311,Male,1,Research Scientist,Divorced,28000,3,Y,12,8,2,8,0,2,2,2,4,4,3,2,3,2049
45,No,Travel_Rarely,Research & Development,4,3,Medical,1,2312,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,8,0,10,2,10,7,7,1,2,3,4,4,1497
35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,2313,Male,1,Healthcare Representative,Married,109030,0,Y,11,8,0,6,3,5,4,2,2,3,3,4,3,1912
32,No,Travel_Rarely,Research & Development,22,4,Medical,1,2314,Male,1,Sales Executive,Married,29730,3,Y,22,8,0,12,0,7,2,5,4,2,3,4,4,1727
36,No,Travel_Rarely,Sales,9,3,Marketing,1,2315,Female,4,Research Scientist,Single,142750,3,Y,18,8,1,7,5,3,1,2,3,4,2,2,3,2138
48,No,Travel_Rarely,Research & Development,12,4,Medical,1,2316,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,8,1,18,2,8,7,7,3,3,3,3,3,1858
29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2317,Female,2,Healthcare Representative,Married,45370,6,Y,18,8,1,5,5,1,0,0,3,3,2,4,3,1784
33,No,Travel_Rarely,Research & Development,9,1,Medical,1,2318,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2,1,1,1,2,4,1725
30,Yes,Travel_Rarely,Research & Development,1,3,Other,1,2319,Male,3,Sales Executive,Married,179240,1,Y,13,8,2,10,2,10,6,7,2,1,3,3,3,1686
38,No,Travel_Frequently,Sales,9,3,Marketing,1,2320,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2,3,3,3,3,3,1676
35,No,Travel_Rarely,Sales,7,2,Life Sciences,1,2321,Male,1,Sales Executive,Single,22770,1,Y,12,8,1,3,2,3,1,2,4,1,3,3,3,1555
30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,2322,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3,3,2,3,3,3,1479
35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,2323,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0,1,1,3,1,3,2265
53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,2324,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9,3,4,3,3,4,1565
38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,2325,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4,3,2,3,2,3,1858
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,2326,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2,4,1,2,3,3,1802
48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,2327,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6,3,1,2,3,3,1632
34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2328,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0,1,4,1,3,3,1692
55,No,Travel_Rarely,Research & Development,11,1,Medical,1,2329,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13,3,4,3,2,3,1455
34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,2330,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1,2,4,2,3,3,1381
26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2331,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0,1,4,3,3,3,1747
38,No,Travel_Rarely,Sales,14,2,Marketing,1,2332,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7,3,2,3,4,4,1700
38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2333,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2,2,2,4,2,3,1716
36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,2334,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0,2,3,3,3,3,1728
29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,2335,Male,1,Sales Representative,Single,24040,1,Y,17,8,0,10,3,10,1,5,2,1,3,2,3,1920
35,No,Travel_Rarely,Sales,12,2,Life Sciences,1,2336,Female,2,Sales Executive,Single,23180,3,Y,19,8,0,10,4,5,0,4,1,3,3,4,3,2207
39,No,Travel_Rarely,Sales,2,2,Medical,1,2337,Female,1,Sales Executive,Married,20080,2,Y,12,8,0,11,3,7,7,6,4,3,3,3,3,1778
29,No,Travel_Frequently,Research & Development,5,1,Medical,1,2338,Female,1,Research Scientist,Divorced,62440,1,Y,22,8,0,6,3,6,1,3,1,4,4,3,4,1621
50,No,Travel_Rarely,Research & Development,4,2,Medical,1,2339,Female,1,Laboratory Technician,Married,27990,4,Y,12,8,1,27,0,1,0,0,3,3,3,1,3,2225
23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,2340,Female,3,Manager,Married,105520,2,Y,11,8,0,4,2,2,2,2,4,3,3,3,3,1524
36,No,Travel_Frequently,Sales,21,3,Life Sciences,1,2341,Male,2,Human Resources,Married,23290,3,Y,15,8,0,9,2,3,0,2,1,1,3,3,3,2143
42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2342,Female,5,Manager,Single,40140,8,Y,13,8,1,24,3,1,0,1,4,4,3,3,3,1445
35,No,Travel_Rarely,Sales,4,3,Medical,1,2343,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8,2,3,2,3,3,1489
34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,1,2344,Female,1,Manager,Married,22590,1,Y,14,8,0,8,2,8,7,7,4,3,2,3,3,1361
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2345,Male,2,Laboratory Technician,Married,69320,1,Y,13,8,0,5,5,5,1,2,4,1,3,3,3,1549
43,No,Travel_Rarely,Research & Development,1,1,Other,1,2346,Male,1,Manager,Divorced,46780,5,Y,25,8,1,8,0,6,0,2,4,2,3,4,4,1651
35,No,Travel_Rarely,Sales,6,3,Marketing,1,2347,Female,3,Sales Representative,Married,135820,1,Y,17,8,1,1,3,1,0,1,3,4,2,2,3,1670
46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,1,2348,Male,1,Laboratory Technician,Single,23320,1,Y,11,8,0,27,2,26,0,12,4,1,1,3,3,1505
28,Yes,Travel_Rarely,Human Resources,1,3,Medical,1,2349,Female,2,Laboratory Technician,Married,24130,1,Y,16,8,1,1,2,1,0,0,3,2,3,3,3,1999
22,No,Non-Travel,Sales,17,2,Marketing,1,2350,Male,3,Sales Executive,Married,97050,1,Y,18,8,2,4,3,4,1,3,2,3,2,2,3,2148
50,No,Travel_Frequently,Research & Development,3,3,Other,1,2351,Male,2,Research Scientist,Married,42940,2,Y,20,8,0,32,2,30,12,13,2,3,3,2,4,2180
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2352,Male,3,Research Scientist,Married,47210,3,Y,14,8,1,6,3,3,0,2,2,4,3,3,3,1478
